Position	Sample	Noise	Reads
25190	SWIFT25207647	0.000502008032128514	1993
25191	SWIFT25207647	0	1993
25192	SWIFT25207647	0.00453629032258065	1993
25193	SWIFT25207647	0.000502008032128514	1993
25194	SWIFT25207647	0.00201106083459025	1993
25195	SWIFT25207647	0	1993
25196	SWIFT25207647	0	1993
25197	SWIFT25207647	0.000502008032128514	1993
25198	SWIFT25207647	0.00150753768844221	1993
25199	SWIFT25207647	0	1993
25200	SWIFT25207647	0	1993
25201	SWIFT25207647	0.000502008032128514	1993
25202	SWIFT25207647	0.00352467270896274	1993
25203	SWIFT25207647	0.00150753768844221	1993
25204	SWIFT25207647	0.00100452034153692	1993
25205	SWIFT25207647	0.000502008032128514	1993
25206	SWIFT25207647	0.00201106083459025	1993
25207	SWIFT25207647	0.00201106083459025	1993
25208	SWIFT25207647	0.00201106083459025	1993
25209	SWIFT25207647	0.00352467270896274	1993
25210	SWIFT25207647	0	1993
25211	SWIFT25207647	0.000502008032128514	1993
25212	SWIFT25207647	0	1993
25213	SWIFT25207647	0	1993
25214	SWIFT25207647	0	1993
25215	SWIFT25207647	0	1993
25216	SWIFT25207647	0	1993
25217	SWIFT25207647	0	1993
25218	SWIFT25207647	0.00100452034153692	1993
25219	SWIFT25207647	0.00100452034153692	1993
25220	SWIFT25207647	0.00100452034153692	1993
25221	SWIFT25207647	0	1993
25222	SWIFT25207647	0	1993
25223	SWIFT25207647	0	1993
25224	SWIFT25207647	0	1993
25225	SWIFT25207647	0	1993
25226	SWIFT25207647	0.00100452034153692	1993
25227	SWIFT25207647	0	1993
25228	SWIFT25207647	0	1993
25229	SWIFT25207647	0.000502008032128514	1993
25230	SWIFT25207647	0	1993
25231	SWIFT25207647	0	1993
25232	SWIFT25207647	0.000502008032128514	1993
25233	SWIFT25207647	0	1993
25234	SWIFT25207647	0	1993
25235	SWIFT25207647	0.000502008032128514	1993
25236	SWIFT25207647	0	1993
25237	SWIFT25207647	0	1993
25238	SWIFT25207647	0.000502008032128514	1993
25239	SWIFT25207647	0.000502008032128514	1993
25240	SWIFT25207647	0	5054
25241	SWIFT25207647	0	5053
25242	SWIFT25207647	0.000197941409342835	5053
25243	SWIFT25207647	0.000396118043176867	5051
25244	SWIFT25207647	0	5080
25245	SWIFT25207647	0.000780944943381492	5126
25246	SWIFT25207647	0	5129
25247	SWIFT25207647	0.00253807106598985	5135
25248	SWIFT25207647	0.00158127767235927	3167
25249	SWIFT25207647	0.00126462219411951	3167
25250	SWIFT25207647	0.00126462219411951	3167
25251	SWIFT25207647	0.00158077774264938	3168
25252	SWIFT25207647	0.000315756236185665	3168
25253	SWIFT25207647	0	3168
25254	SWIFT25207647	0.000631711939355654	3168
25255	SWIFT25207647	0.00158077774264938	3168
25256	SWIFT25207647	0.000315756236185665	3168
25257	SWIFT25207647	0.000631711939355654	3168
25258	SWIFT25207647	0.000315756236185665	3168
25259	SWIFT25207647	0	3168
25260	SWIFT25207647	0	3168
25261	SWIFT25207647	0	3168
25262	SWIFT25207647	0	3168
25263	SWIFT25207647	0	3168
25264	SWIFT25207647	0.000631711939355654	3168
25265	SWIFT25207647	0.000631711939355654	3168
25266	SWIFT25207647	0	3168
25267	SWIFT25207647	0.000947867298578199	3168
25268	SWIFT25207647	0.000631711939355654	3168
25269	SWIFT25207647	0	3168
25270	SWIFT25207647	0.000947867298578199	3168
25271	SWIFT25207647	0.000947867298578199	3168
25272	SWIFT25207647	0	3168
25273	SWIFT25207647	0	3168
25274	SWIFT25207647	0.000315756236185665	3168
25275	SWIFT25207647	0	3168
25276	SWIFT25207647	0.000947867298578199	3168
25277	SWIFT25207647	0.00126422250316056	3168
25278	SWIFT25207647	0	3168
25279	SWIFT25207647	0	3168
25280	SWIFT25207647	0	3168
25281	SWIFT25207647	0	3168
25282	SWIFT25207647	0.000631711939355654	3168
25283	SWIFT25207647	0.000631711939355654	3168
25284	SWIFT25207647	0	3168
25285	SWIFT25207647	0.000315756236185665	3168
25286	SWIFT25207647	0.000315756236185665	3168
25287	SWIFT25207647	0.000315756236185665	3168
25288	SWIFT25207647	0	3168
25289	SWIFT25207647	0.000315756236185665	3168
25290	SWIFT25207647	0	3168
25291	SWIFT25207647	0.000315756236185665	3168
25292	SWIFT25207647	0	3168
25293	SWIFT25207647	0	3168
25294	SWIFT25207647	0.000631711939355654	3168
25295	SWIFT25207647	0.00126422250316056	3168
25296	SWIFT25207647	0.000631711939355654	3168
25297	SWIFT25207647	0.000947867298578199	3168
25298	SWIFT25207647	0	3168
25299	SWIFT25207647	0.000315756236185665	3168
25300	SWIFT25207647	0.000315756236185665	3168
25301	SWIFT25207647	0.000947867298578199	3168
25302	SWIFT25207647	0.000315756236185665	3168
25303	SWIFT25207647	0.000631711939355654	3168
25304	SWIFT25207647	0.00126422250316056	3168
25305	SWIFT25207647	0	3168
25306	SWIFT25207647	0.000315756236185665	3168
25307	SWIFT25207647	0.00158077774264938	3168
25308	SWIFT25207647	0.00158077774264938	3168
25309	SWIFT25207647	0.000631711939355654	3168
25310	SWIFT25207647	0.000315756236185665	3168
25311	SWIFT25207647	0	3168
25312	SWIFT25207647	0.000315756236185665	3168
25313	SWIFT25207647	0	3168
25314	SWIFT25207647	0.000315756236185665	3168
25315	SWIFT25207647	0	3168
25316	SWIFT25207647	0.000315756236185665	3168
25317	SWIFT25207647	0	3168
25318	SWIFT25207647	0.000631711939355654	3168
25319	SWIFT25207647	0.000315756236185665	3168
25320	SWIFT25207647	0	3168
25321	SWIFT25207647	0	3168
25322	SWIFT25207647	0.000947867298578199	3168
25323	SWIFT25207647	0.000947867298578199	3168
25324	SWIFT25207647	0.000947867298578199	3168
25325	SWIFT25207647	0.00189753320683112	3168
25326	SWIFT25207647	0.000472255017709563	8474
25327	SWIFT25207647	0	8475
25328	SWIFT25207647	0.00011795234725171	8479
25329	SWIFT25207647	0.000235988200589971	8477
25330	SWIFT25207647	0.000826251180358829	8479
25331	SWIFT25207647	0.000235904694503421	8480
25332	SWIFT25207647	0.000472422345576946	8471
25333	SWIFT25207647	0.00047438330170778	8436
25334	SWIFT25207647	0.000118567702157932	8435
25335	SWIFT25207647	0.000474552141416538	8433
25336	SWIFT25207647	0.00154430981230696	8431
25337	SWIFT25207647	0	5324
25338	SWIFT25207647	0.000375798571965427	5324
25339	SWIFT25207647	0	5324
25340	SWIFT25207647	0.000187863986473793	5324
25341	SWIFT25207647	0	5324
25342	SWIFT25207647	0.000375798571965427	5324
25343	SWIFT25207647	0	5324
25344	SWIFT25207647	0	5324
25345	SWIFT25207647	0	5324
25346	SWIFT25207647	0.000375798571965427	5324
25347	SWIFT25207647	0	5324
25348	SWIFT25207647	0	5324
25349	SWIFT25207647	0.000375798571965427	5324
25350	SWIFT25207647	0.000375798571965427	5324
25351	SWIFT25207647	0.0020703933747412	5324
25352	SWIFT25207647	0.00547686496694995	5324
25353	SWIFT25207647	0.00131653187887907	5324
25354	SWIFT25207647	0	5324
25355	SWIFT25207647	0.000187863986473793	5324
25356	SWIFT25207647	0.000187863986473793	5324
25357	SWIFT25207647	0.000375798571965427	5324
25358	SWIFT25207647	0.000563803796278895	5324
25359	SWIFT25207647	0.000375798571965427	5324
25360	SWIFT25207647	0.00244774995292789	5324
25361	SWIFT25207647	0.000187863986473793	5324
25362	SWIFT25207647	0	5324
25363	SWIFT25207647	0.000563803796278895	5324
25364	SWIFT25207647	0.000187863986473793	5324
25365	SWIFT25207647	0.000375798571965427	5324
25366	SWIFT25207647	0.00075187969924812	5324
25367	SWIFT25207647	0.000375798571965427	5324
25368	SWIFT25207647	0.000375798571965427	5324
25369	SWIFT25207647	0.000187863986473793	5324
25370	SWIFT25207647	0	5324
25371	SWIFT25207647	0.000563803796278895	5324
25372	SWIFT25207647	0.000375798571965427	5324
25373	SWIFT25207647	0.00339238597813796	5324
25374	SWIFT25207647	0.000563803796278895	5324
25375	SWIFT25207647	0.000187863986473793	5324
25376	SWIFT25207647	0.000375798571965427	5324
25377	SWIFT25207647	0.000375798571965427	5324
25378	SWIFT25207647	0.000187863986473793	5324
25379	SWIFT25207647	0.000187863986473793	5324
25380	SWIFT25207647	0.000187863986473793	5324
25381	SWIFT25207647	0.000940026320736981	5324
25382	SWIFT25207647	0	5454
25383	SWIFT25207647	0.000917599559552211	5454
25384	SWIFT25207647	0.000550357732526142	5454
25385	SWIFT25207647	0.00128511107031393	5454
25386	SWIFT25207647	0	5454
25387	SWIFT25207647	0	5454
25388	SWIFT25207647	0.000183385292499542	5454
25389	SWIFT25207647	0.00073394495412844	5454
25390	SWIFT25207647	0.000183385292499542	5454
25391	SWIFT25207647	0.000366837857666911	5454
25392	SWIFT25207647	0.000366837857666911	5454
25393	SWIFT25207647	0.000917599559552211	5454
25394	SWIFT25207647	0.000366837857666911	5454
25395	SWIFT25207647	0	5454
25396	SWIFT25207647	0.000917599559552211	5454
25397	SWIFT25207647	0.00257352941176471	5454
25398	SWIFT25207647	0.00110132158590308	5454
25399	SWIFT25207647	0.000917599559552211	5454
25400	SWIFT25207647	0	5454
25401	SWIFT25207647	0	5454
25402	SWIFT25207647	0.000181884321571481	5499
25403	SWIFT25207647	0.00101602188354826	12808
25404	SWIFT25207647	7.80092050862002e-05	12820
25405	SWIFT25207647	7.79787897691828e-05	12825
25406	SWIFT25207647	0.000311988144450511	12825
25407	SWIFT25207647	0.000311793592641671	12833
25408	SWIFT25207647	0.000233717669055781	12839
25409	SWIFT25207647	0.00109153282395135	12840
25410	SWIFT25207647	0.000467508181393174	12840
25411	SWIFT25207647	0.000779423226812159	12840
25412	SWIFT25207647	0.00202903074761979	12840
25413	SWIFT25207647	0.000935526623528495	12839
25414	SWIFT25207647	0.000467544611548352	12839
25415	SWIFT25207647	0.00281184097477154	12839
25416	SWIFT25207647	0.000233772305774176	12836
25417	SWIFT25207647	0.00031201248049922	12824
25418	SWIFT25207647	0.000860787229047656	12790
25419	SWIFT25207647	0.000312891113892365	12788
25420	SWIFT25207647	0.000469593801361822	12783
25421	SWIFT25207647	0.000156506768917756	12781
25422	SWIFT25207647	0.000266169816342827	7516
25423	SWIFT25207647	0.000399307866364967	7516
25424	SWIFT25207647	0	7516
25425	SWIFT25207647	0.000266169816342827	7516
25426	SWIFT25207647	0.000399307866364967	7516
25427	SWIFT25207647	0.000133067198935462	7516
25428	SWIFT25207647	0.00053248136315229	7516
25429	SWIFT25207647	0.00521599572020864	7516
25430	SWIFT25207647	0.000266169816342827	7516
25431	SWIFT25207647	0.000798934753661784	7516
25432	SWIFT25207647	0	7516
25433	SWIFT25207647	0.000399307866364967	7516
25434	SWIFT25207647	0.0025343470721622	7516
25435	SWIFT25207647	0.000133067198935462	7516
25436	SWIFT25207647	0.000133067198935462	7516
25437	SWIFT25207647	0	7516
25438	SWIFT25207647	0.0011988810443586	7516
25439	SWIFT25207647	0.000133067198935462	7516
25440	SWIFT25207647	0	7516
25441	SWIFT25207647	0.000932214675722466	7516
25442	SWIFT25207647	0.00159914712153518	7516
25443	SWIFT25207647	0.000266169816342827	7516
25444	SWIFT25207647	0	7516
25445	SWIFT25207647	0	7516
25446	SWIFT25207647	0.000665690320862735	7516
25447	SWIFT25207647	0	7516
25448	SWIFT25207647	0.000665690320862735	7516
25449	SWIFT25207647	0.000399307866364967	7516
25450	SWIFT25207647	0.00053248136315229	7516
25451	SWIFT25207647	0.000266169816342827	7516
25452	SWIFT25207647	0.000399307866364967	7516
25453	SWIFT25207647	0.000665690320862735	7516
25454	SWIFT25207647	0.000798934753661784	7516
25455	SWIFT25207647	0.000266169816342827	7516
25456	SWIFT25207647	0.000133067198935462	7516
25457	SWIFT25207647	0.000133067198935462	7516
25458	SWIFT25207647	0.000399307866364967	7516
25459	SWIFT25207647	0.00053248136315229	7516
25460	SWIFT25207647	0	7516
25461	SWIFT25207647	0.000133067198935462	7516
25462	SWIFT25207647	0.00146568954030646	7516
25463	SWIFT25207647	0	7516
25464	SWIFT25207647	0.000665690320862735	7516
25465	SWIFT25207647	0.000133067198935462	7516
25466	SWIFT25207647	0.000133067198935462	7516
25467	SWIFT25207647	0.00040133779264214	7478
25468	SWIFT25207647	0.00013374348000535	7478
25469	SWIFT25207647	0.000133761369716426	7477
25470	SWIFT25207647	0.000133886731824876	7470
25471	SWIFT25207647	0.00107209863307424	7470
25472	SWIFT25207647	0.000133886731824876	7470
25473	SWIFT25207647	0.000401767778224186	7470
25474	SWIFT25207647	0	7470
25475	SWIFT25207647	0.000535762121618002	7470
25476	SWIFT25207647	0	7470
25477	SWIFT25207647	0	7470
25478	SWIFT25207647	0.00349274583557227	7470
25479	SWIFT25207647	0.000267809319764328	7470
25480	SWIFT25207647	0.000401767778224186	7470
25481	SWIFT25207647	0.00174332841625318	7470
25482	SWIFT25207647	0.000267809319764328	7470
25483	SWIFT25207647	0.00120627261761158	7470
25484	SWIFT25207647	0.000535762121618002	7470
25485	SWIFT25207647	0.000267809319764328	7470
25486	SWIFT25207647	0.000401767778224186	7470
25487	SWIFT25207647	0	7470
25488	SWIFT25207647	0.000669792364367046	7470
25489	SWIFT25207647	0	7470
25490	SWIFT25207647	0.000535762121618002	7470
25491	SWIFT25207647	0.000669882100750268	7469
25492	SWIFT25207647	0.000536049316537121	7466
25493	SWIFT25207647	0.000268204371731259	7459
25494	SWIFT25207647	0.00067150147730325	7451
25495	SWIFT25207647	0	7450
25496	SWIFT25207647	0	15337
25497	SWIFT25207647	0	15335
25498	SWIFT25207647	0	7988
25499	SWIFT25207647	0.000624219725343321	8015
25500	SWIFT25207647	0.000628535512256443	7960
25501	SWIFT25207647	0.000125580811252041	7964
25502	SWIFT25207647	0.000502449441024997	7965
25503	SWIFT25207647	0.000251161622504081	7965
25504	SWIFT25207647	0.000125565042692115	7965
25505	SWIFT25207647	0.000376789751318764	7965
25506	SWIFT25207647	0.000628140703517588	7965
25507	SWIFT25207647	0.00100540404675129	7965
25508	SWIFT25207647	0.000125565042692115	7965
25509	SWIFT25207647	0.000251161622504081	7965
25510	SWIFT25207647	0.000628140703517588	7965
25511	SWIFT25207647	0	7965
25512	SWIFT25207647	0.000753863550697324	7965
25513	SWIFT25207647	0	7965
25514	SWIFT25207647	0.0023911401963252	7965
25515	SWIFT25207647	0.000125565042692115	7965
25516	SWIFT25207647	0	7965
25517	SWIFT25207647	0	7965
25518	SWIFT25207647	0.0023911401963252	7965
25519	SWIFT25207647	0.000502449441024997	7965
25520	SWIFT25207647	0.000502449441024997	7965
25521	SWIFT25207647	0.000125565042692115	7965
25522	SWIFT25207647	0.000879617994470973	7965
25523	SWIFT25207647	0	7965
25524	SWIFT25207647	0	7965
25525	SWIFT25207647	0.000376789751318764	7965
25526	SWIFT25207647	0.00340136054421769	7965
25527	SWIFT25207647	0.000628140703517588	7965
25528	SWIFT25207647	0.000251161622504081	7965
25529	SWIFT25207647	0.00289599597078821	7965
25530	SWIFT25207647	0.00201283180274248	7965
25531	SWIFT25207647	0.000502449441024997	7965
25532	SWIFT25207647	0.00201283180274248	7965
25533	SWIFT25207647	0.001508864579404	7965
25534	SWIFT25207647	0	7965
25535	SWIFT25207647	0.000251161622504081	7965
25536	SWIFT25207647	0.000376789751318764	7965
25537	SWIFT25207647	0.000125565042692115	7965
25538	SWIFT25207647	0.001508864579404	7965
25539	SWIFT25207647	0.000376789751318764	7965
25540	SWIFT25207647	0.000628140703517588	7965
25541	SWIFT25207647	0.00100540404675129	7965
25542	SWIFT25207647	0.000628140703517588	7965
25543	SWIFT25207647	0.000251161622504081	7965
25544	SWIFT25207647	0.000502449441024997	7965
25545	SWIFT25207647	0.000251161622504081	7965
25546	SWIFT25207647	0.000125565042692115	7965
25547	SWIFT25207647	0.000628140703517588	7965
25548	SWIFT25207647	0.001508864579404	7965
25549	SWIFT25207647	0.000376789751318764	7965
25550	SWIFT25207647	0.000376789751318764	7965
25551	SWIFT25207647	0.00631711939355654	7965
25552	SWIFT25207647	0.000251161622504081	7965
25553	SWIFT25207647	0.000502449441024997	7965
25554	SWIFT25207647	0.000502449441024997	7965
25555	SWIFT25207647	0.000125565042692115	7965
25556	SWIFT25207647	0.00264350453172205	7965
25557	SWIFT25207647	0.00125707102451289	7965
25558	SWIFT25207647	0.000125565042692115	7965
25559	SWIFT25207647	0.000502449441024997	7965
25560	SWIFT25207647	0.00125707102451289	7965
25561	SWIFT25207647	0.000125565042692115	7965
25562	SWIFT25207647	0.000376789751318764	7965
25563	SWIFT25207647	0.000125565042692115	7965
25564	SWIFT25207647	0.000376789751318764	7965
25565	SWIFT25207647	0	7965
25566	SWIFT25207647	0.000376789751318764	7965
25567	SWIFT25207647	0	7965
25568	SWIFT25207647	0.000125565042692115	7965
25569	SWIFT25207647	0.00113122171945701	7965
25570	SWIFT25207647	0.00125707102451289	7965
25571	SWIFT25207647	0	7965
25572	SWIFT25207647	0	7965
25573	SWIFT25207647	0.000376789751318764	7965
25574	SWIFT25207647	0.000879617994470973	7965
25575	SWIFT25207647	0.000125565042692115	7965
25576	SWIFT25207647	0.000628140703517588	7965
25577	SWIFT25207647	0.000376789751318764	7965
25578	SWIFT25207647	0.000502449441024997	7965
25579	SWIFT25207647	0.000251161622504081	7965
25580	SWIFT25207647	0.000628140703517588	7965
25581	SWIFT25207647	0.000879617994470973	7965
25582	SWIFT25207647	0	7965
25583	SWIFT25207647	0	7965
25584	SWIFT25207647	0.000125565042692115	7965
25585	SWIFT25207647	0.000125565042692115	7965
25586	SWIFT25207647	0.000502449441024997	7965
25587	SWIFT25207647	5.93718458706881e-05	16844
25588	SWIFT25207647	0.000355197726734549	16898
25589	SWIFT25207647	0.00159981039284233	16904
25590	SWIFT25207647	0.0013621557595499	16908
25591	SWIFT25207647	0.00367581668346475	16929
25592	SWIFT25207647	0.000825471698113208	16974
25593	SWIFT25207647	0	17055
25594	SWIFT25207647	0.00052717900656045	17081
25595	SWIFT25207647	5.85240241118979e-05	17088
25596	SWIFT25207647	0.000409740107703114	17091
25597	SWIFT25207647	0.000351205806602669	17090
25598	SWIFT25207647	0.000585480093676815	17090
25599	SWIFT25207647	5.85343011004449e-05	17085
25600	SWIFT25207647	0.000117116589564912	17079
25601	SWIFT25207647	0.00170177806466757	17070
25602	SWIFT25207647	0.001294041526969	17023
25603	SWIFT25207647	5.87509547030139e-05	17022
25604	SWIFT25207647	0.000705591815134944	17019
25605	SWIFT25207647	0.000235183443085607	17012
25606	SWIFT25207647	0.000328803156510303	9127
25607	SWIFT25207647	0.000328803156510303	9127
25608	SWIFT25207647	0.000328803156510303	9127
25609	SWIFT25207647	0.000109577032653956	9127
25610	SWIFT25207647	0.000109577032653956	9127
25611	SWIFT25207647	0.000109577032653956	9127
25612	SWIFT25207647	0.000109577032653956	9127
25613	SWIFT25207647	0.000109577032653956	9127
25614	SWIFT25207647	0.000219178082191781	9127
25615	SWIFT25207647	0	9127
25616	SWIFT25207647	0.000219178082191781	9127
25617	SWIFT25207647	0.00164618086040386	9127
25618	SWIFT25207647	0.000109577032653956	9127
25619	SWIFT25207647	0.00164618086040386	9127
25620	SWIFT25207647	0.00285682891989891	9127
25621	SWIFT25207647	0.000328803156510303	9127
25622	SWIFT25207647	0.000548125411094058	9127
25623	SWIFT25207647	0.000657822607170266	9127
25624	SWIFT25207647	0.000328803156510303	9127
25625	SWIFT25207647	0.000219178082191781	9127
25626	SWIFT25207647	0.000767543859649123	9127
25627	SWIFT25207647	0.0017561189770607	9127
25628	SWIFT25207647	0.000877289176444786	9127
25629	SWIFT25207647	0.0019760676254254	9127
25630	SWIFT25207647	0.00120666959192628	9127
25631	SWIFT25207647	0.000109577032653956	9127
25632	SWIFT25207647	0.000328803156510303	9127
25633	SWIFT25207647	0.000657822607170266	9127
25634	SWIFT25207647	0.00043845226350981	9127
25635	SWIFT25207647	0.000548125411094058	9127
25636	SWIFT25207647	0.000219178082191781	9127
25637	SWIFT25207647	0.000219178082191781	9127
25638	SWIFT25207647	0.000219178082191781	9127
25639	SWIFT25207647	0.000548125411094058	9127
25640	SWIFT25207647	0.000109577032653956	9127
25641	SWIFT25207647	0	9127
25642	SWIFT25207647	0.00043845226350981	9127
25643	SWIFT25207647	0.000877289176444786	9127
25644	SWIFT25207647	0.000219178082191781	9127
25645	SWIFT25207647	0.000109577032653956	9127
25646	SWIFT25207647	0.000109577032653956	9127
25647	SWIFT25207647	0.000219178082191781	9127
25648	SWIFT25207647	0.00296703296703297	9127
25649	SWIFT25207647	0.000987058565474885	9127
25650	SWIFT25207647	0	9127
25651	SWIFT25207647	0.000109577032653956	9127
25652	SWIFT25207647	0.00307726123749863	9127
25653	SWIFT25207647	0	9127
25654	SWIFT25207647	0	9127
25655	SWIFT25207647	0.000548125411094058	9127
25656	SWIFT25207647	0.000109577032653956	9127
25657	SWIFT25207647	0.000657822607170266	9127
25658	SWIFT25207647	0.000548125411094058	9127
25659	SWIFT25207647	0.000657822607170266	9127
25660	SWIFT25207647	0.000109577032653956	9127
25661	SWIFT25207647	0	9127
25662	SWIFT25207647	0.000109577032653956	9127
25663	SWIFT25207647	0.000328803156510303	9127
25664	SWIFT25207647	0.000109577032653956	9127
25665	SWIFT25207647	0.000548125411094058	9127
25666	SWIFT25207647	0.000109577032653956	9127
25667	SWIFT25207647	0.000109577032653956	9127
25668	SWIFT25207647	0.00043845226350981	9127
25669	SWIFT25207647	0.00043845226350981	9127
25670	SWIFT25207647	0.000328803156510303	9127
25671	SWIFT25207647	0.000219178082191781	9127
25672	SWIFT25207647	0.000109577032653956	9127
25673	SWIFT25207647	0.00484421446658593	9127
25674	SWIFT25207647	0.00142637700241387	9127
25675	SWIFT25207647	0.000548125411094058	9127
25676	SWIFT25207647	0.000109577032653956	9127
25677	SWIFT25207647	0.00329779048037815	9127
25678	SWIFT25207647	0.000219178082191781	9127
25679	SWIFT25207647	0.000109577032653956	9127
25680	SWIFT25207647	0.000109577032653956	9127
25681	SWIFT25207647	0.000657822607170266	9127
25682	SWIFT25207647	0.000219178082191781	9127
25683	SWIFT25207647	0.00043845226350981	9127
25684	SWIFT25207647	0.000109577032653956	9127
25685	SWIFT25207647	0.00043859649122807	9124
25686	SWIFT25207647	0.000329055610398157	9120
25687	SWIFT25207647	0.000438788942518649	9120
25688	SWIFT25207647	0	9118
25689	SWIFT25207647	0	11822
25690	SWIFT25207647	0	11821
25691	SWIFT25207647	0	2712
25692	SWIFT25207647	0.00147710487444609	2712
25693	SWIFT25207647	0.00110619469026549	2715
25694	SWIFT25207647	0.00110619469026549	2715
25695	SWIFT25207647	0.000368324125230203	2716
25696	SWIFT25207647	0.00554733727810651	2719
25697	SWIFT25207647	0.000367782272894446	2720
25698	SWIFT25207647	0.000367782272894446	2720
25699	SWIFT25207647	0	2720
25700	SWIFT25207647	0.00147275405007364	2720
25701	SWIFT25207647	0	2720
25702	SWIFT25207647	0	2720
25703	SWIFT25207647	0.000735835172921266	2720
25704	SWIFT25207647	0.0033198081888602	2720
25705	SWIFT25207647	0.00147275405007364	2720
25706	SWIFT25207647	0.00110415899889584	2720
25707	SWIFT25207647	0.00110415899889584	2720
25708	SWIFT25207647	0	2720
25709	SWIFT25207647	0	2720
25710	SWIFT25207647	0.00110415899889584	2720
25711	SWIFT25207647	0.00147275405007364	2720
25712	SWIFT25207647	0.00147275405007364	2720
25713	SWIFT25207647	0.000367782272894446	2720
25714	SWIFT25207647	0	2720
25715	SWIFT25207647	0.000367782272894446	2720
25716	SWIFT25207647	0.000367782272894446	2720
25717	SWIFT25207647	0.000367782272894446	2720
25718	SWIFT25207647	0	2720
25719	SWIFT25207647	0.000367782272894446	2720
25720	SWIFT25207647	0.000735835172921266	2720
25721	SWIFT25207647	0.00294985250737463	2720
25722	SWIFT25207647	0.00110415899889584	2720
25723	SWIFT25207647	0.000367782272894446	2720
25724	SWIFT25207647	0.000367782272894446	2720
25725	SWIFT25207647	0	2720
25726	SWIFT25207647	0.000367782272894446	2720
25727	SWIFT25207647	0.000367782272894446	2720
25728	SWIFT25207647	0	2720
25729	SWIFT25207647	0	2720
25730	SWIFT25207647	0	2720
25731	SWIFT25207647	0	2720
25732	SWIFT25207647	0.000367782272894446	2720
25733	SWIFT25207647	0	2720
25734	SWIFT25207647	0.000367782272894446	2720
25735	SWIFT25207647	0.000735835172921266	2720
25736	SWIFT25207647	0	2720
25737	SWIFT25207647	0.000367782272894446	2720
25738	SWIFT25207647	0.000367782272894446	2720
25739	SWIFT25207647	0	2720
25740	SWIFT25207647	0.000367782272894446	2720
25741	SWIFT25207647	0	2720
25742	SWIFT25207647	0.000735835172921266	2720
25743	SWIFT25207647	0.000735835172921266	2720
25744	SWIFT25207647	0	2720
25745	SWIFT25207647	0	2720
25746	SWIFT25207647	0.000367782272894446	2720
25747	SWIFT25207647	0.003690036900369	2720
25748	SWIFT25207647	0	2720
25749	SWIFT25207647	0.000367782272894446	2720
25750	SWIFT25207647	0.00147275405007364	2720
25751	SWIFT25207647	0.000735835172921266	2720
25752	SWIFT25207647	0.00147275405007364	2720
25753	SWIFT25207647	0	2720
25754	SWIFT25207647	0	2720
25755	SWIFT25207647	0.00221075902726603	2720
25756	SWIFT25207647	0	2720
25757	SWIFT25207647	0	2720
25758	SWIFT25207647	0.000735835172921266	2720
25759	SWIFT25207647	0	2720
25760	SWIFT25207647	0	2720
25761	SWIFT25207647	0	2720
25762	SWIFT25207647	0.000735835172921266	2720
25763	SWIFT25207647	0.000735835172921266	2720
25764	SWIFT25207647	0.00147275405007364	2720
25765	SWIFT25207647	0.000735835172921266	2720
25766	SWIFT25207647	0.000367782272894446	2720
25767	SWIFT25207647	0	2720
25768	SWIFT25207647	0	2720
25769	SWIFT25207647	0.000367782272894446	2720
25770	SWIFT25207647	0.000735835172921266	2720
25771	SWIFT25207647	0	2720
25772	SWIFT25207647	0.000367782272894446	2720
25773	SWIFT25207647	0.000367782272894446	2720
25774	SWIFT25207647	0.000735835172921266	2720
25775	SWIFT25207647	0	2720
25776	SWIFT25207647	0	2715
25777	SWIFT25207647	0.00110619469026549	2715
25778	SWIFT25207647	0.000368459837877671	2715
25779	SWIFT25207647	0.000368459837877671	2715
25780	SWIFT25207647	0	2715
25781	SWIFT25207647	0	2715
25782	SWIFT25207647	0	2715
25783	SWIFT25207647	0.000368459837877671	2715
25784	SWIFT25207647	0.000738007380073801	2712
25785	SWIFT25207647	0.00444609114486847	2711
25786	SWIFT25207647	0.000369139904023625	2710
25787	SWIFT25207647	0	5539
25788	SWIFT25207647	0	5538
25789	SWIFT25207647	0.000353107344632768	2833
25790	SWIFT25207647	0	2836
25791	SWIFT25207647	0.00105782792665726	2839
25792	SWIFT25207647	0.000352236703064459	2840
25793	SWIFT25207647	0	2840
25794	SWIFT25207647	0.000704721634954193	2840
25795	SWIFT25207647	0.000704721634954193	2840
25796	SWIFT25207647	0.00105745505816003	2840
25797	SWIFT25207647	0.00530973451327434	2840
25798	SWIFT25207647	0.00530973451327434	2840
25799	SWIFT25207647	0	2840
25800	SWIFT25207647	0	2840
25801	SWIFT25207647	0.000704721634954193	2840
25802	SWIFT25207647	0.00211714890613973	2840
25803	SWIFT25207647	0	2840
25804	SWIFT25207647	0	2840
25805	SWIFT25207647	0	2840
25806	SWIFT25207647	0.00141043723554302	2840
25807	SWIFT25207647	0.00105745505816003	2840
25808	SWIFT25207647	0.00247087892693258	2840
25809	SWIFT25207647	0	2840
25810	SWIFT25207647	0.000352236703064459	2840
25811	SWIFT25207647	0	2840
25812	SWIFT25207647	0.000704721634954193	2840
25813	SWIFT25207647	0.000704721634954193	2840
25814	SWIFT25207647	0.000352236703064459	2840
25815	SWIFT25207647	0.000352236703064459	2840
25816	SWIFT25207647	0.000704721634954193	2840
25817	SWIFT25207647	0	2840
25818	SWIFT25207647	0.000704721634954193	2840
